candidate_record_id,t0__address_history,t0__external_context_signals,t0__license_id_events,t0__vehicle_title_events,t0__work_location_signals,t1__evidence_update_stream
CAN-LYJEX8CNJR,3,2,3,3,2,1
CAN-KD2APTUTFT,2,3,2,3,2,2
CAN-FUYCR0PA0F,3,3,3,4,2,2
CAN-V9QV2TXP9Z,3,2,3,2,1,2
CAN-R13A04Z967,4,3,3,3,2,2
CAN-FRK6W08HI8,3,3,3,3,2,1
CAN-KJF4SOHFVC,2,3,3,3,2,0
CAN-MS1JDEZQEQ,2,1,3,2,2,2
CAN-PGLS2JWCPP,3,3,3,2,1,1
CAN-LLUAE16P7R,2,3,3,3,2,2
CAN-4XHWTYGOI2,3,3,3,3,2,1
CAN-S2UUCCTCKA,3,3,3,2,1,1
CAN-SMFRPJRP72,7,5,3,5,3,2
CAN-O9QS1OM36X,3,3,3,3,2,2
CAN-D9MT87LQ0P,2,2,3,2,2,0
CAN-OGO208KFFB,3,3,3,3,2,0
CAN-Q0VW7ZW97L,3,3,3,5,2,2
CAN-SZVXZRTQ4Y,3,2,3,3,2,2
CAN-LHWN3WS38J,3,3,3,3,2,2
CAN-PL7FMLQD69,3,3,3,3,2,1
CAN-5UHIUJNF37,3,3,3,3,2,2
CAN-BFLPDUM3F7,3,3,3,2,2,0
CAN-TAJRN20Y78,3,3,3,3,2,2
CAN-KCTCZX29AX,3,3,2,2,2,0
CAN-FV2NYFB7L9,2,3,2,3,2,1
CAN-LEJZ8XH8YE,3,2,2,3,2,1
CAN-HL9MLSZ0R8,3,2,3,3,2,1
CAN-YDB0LV7942,3,3,3,3,2,2
CAN-3XBR7X617E,3,4,3,3,3,1
CAN-OH7449Q36R,2,3,3,2,2,1
CAN-W4OM56YFIJ,3,3,3,3,2,2
CAN-6DJBIYR1BC,3,3,3,3,2,1
CAN-YGKQVC9DJ8,3,3,1,2,2,2
CAN-1ISCPP5NDJ,3,3,3,3,2,0
CAN-J21ABGO3BD,3,3,3,3,1,1
CAN-7QQQAA6TKH,3,3,3,2,2,1
CAN-A5M7Z5JX4E,2,2,3,3,2,1
CAN-J18LNRZDF3,3,3,3,1,2,2
CAN-PKR0WEKCF1,2,3,3,2,2,2
CAN-KVT0C4WZV0,3,2,3,3,2,1
CAN-U6AX4WRGZ8,3,3,3,2,2,2
CAN-4ONDS3W7FN,3,3,3,3,2,2
CAN-8YW24TKYFS,3,2,3,3,2,1
CAN-P57CE060Z1,3,2,3,2,2,1
CAN-FVVYVC97VN,3,3,3,3,1,1
CAN-HZD33GJHAZ,3,3,3,2,2,2
CAN-HI0DNIUPRV,2,3,3,3,2,1
CAN-FIT5D5AN7R,3,3,3,3,2,2
CAN-WHNUQNQ0VY,0,0,3,0,0,0
CAN-HDRLBAMXUN,2,3,3,2,2,2
CAN-DLVLGTNYBC,3,3,3,3,2,2
CAN-F69IVYX6K1,3,3,3,2,2,1
CAN-3MJD8YUA9H,2,3,2,3,0,1
CAN-M5N8BNU639,1,2,3,3,2,1
CAN-48NP6SHH30,3,3,3,3,2,2
CAN-BZ9X81PUD3,3,3,3,2,1,1
CAN-15ZSD2DFHS,2,2,3,3,1,2
CAN-ASFMO2KY4Z,2,3,3,3,2,2
CAN-VLNJK0IBJX,2,3,4,3,2,1
CAN-CSI83IL92R,3,3,3,3,2,2
CAN-2FXR65IB6I,2,3,3,3,2,1
CAN-PHYVHWFBW1,3,3,3,3,2,2
CAN-7OBBCBSVZA,2,3,3,3,2,2
CAN-6F642M29TQ,3,3,3,2,2,2
CAN-S8263KQSGO,3,3,3,2,2,1
CAN-OKQVMADTMW,3,3,3,3,2,1
CAN-SFBGOZR2HS,3,3,3,3,2,1
CAN-U87XFGJEB8,2,3,3,2,1,2
CAN-S05AQGQOU0,2,2,3,3,2,2
CAN-M31HZE9ZQ6,3,3,3,3,2,1
CAN-6B8V8CMILH,3,3,3,3,2,1
CAN-U1GLI5BTMU,3,3,3,3,0,2
CAN-9LCBHQJMC0,3,3,3,3,0,1
CAN-UXNEQD7CFR,3,3,3,3,2,1
CAN-ZOBA0DMMJC,3,3,3,3,2,1
CAN-T440345RIA,3,3,3,2,2,2
CAN-RCEJI5FSAL,3,3,3,3,2,2
CAN-QPM5PJVU7F,3,3,3,3,2,2
CAN-SJ3A0N6BU7,3,3,3,2,2,0
CAN-PQ0OITI6G6,3,3,3,3,2,2
CAN-L5VCMM3YPM,3,3,3,3,1,1
CAN-Z3FAQI2G04,3,3,3,3,2,1
CAN-UQWPKEHZVE,3,3,3,3,2,2
CAN-ZZS70HW3P0,3,3,3,3,2,2
CAN-9JL0KHJ0TH,3,3,3,3,2,1
CAN-QZY3CND33K,3,3,3,3,2,1
CAN-X9J4O4E4JJ,3,4,4,3,2,0
CAN-H56AL0TYGO,3,3,3,2,0,0
CAN-7K57HWNVOY,2,2,3,3,2,2
CAN-MFZGKRSN27,2,3,3,3,2,1
CAN-4EVC59MBZC,3,3,3,3,2,2
CAN-GVX2JHU3F1,3,1,3,3,2,1
CAN-VW440D673W,3,2,3,2,2,1
CAN-9Y19JYHQY6,3,3,3,2,1,2
CAN-R7PA6BQXB9,3,3,2,3,2,2
CAN-V3SRU8CLPU,2,3,3,3,2,1
CAN-8K8404EXI4,3,3,3,3,2,2
CAN-XPCXXOXPRA,3,2,3,2,1,1
CAN-4P5Z1XL05J,3,3,3,3,1,0
CAN-X7J8JBBLTB,3,3,3,3,2,1
CAN-SHRRQNVCIC,3,2,3,3,2,2
CAN-QVZVPPNFZD,3,3,4,4,2,0
CAN-M6TBJ4FUOH,3,3,3,3,2,2
CAN-8QZLRIJ81M,3,2,3,3,1,1
CAN-T2LQ6VGYAR,3,3,3,3,2,2
CAN-K6CM1XZ5FG,4,5,3,5,2,1
CAN-WVISC7WXD1,1,3,3,3,2,1
CAN-9E7I39WGCF,2,2,3,3,2,2
CAN-QMIFBZB7X0,0,0,3,0,0,0
CAN-3T6RZQGFVF,3,3,3,3,2,1
CAN-M7YXSUDQCQ,3,3,3,3,0,2
CAN-2P8J585DQF,3,3,3,3,2,2
CAN-G86JAE8X7Q,1,3,3,4,2,2
CAN-Z0QWTO0INO,3,3,3,2,2,1
CAN-GBTCFZKNTE,2,3,3,3,1,2
CAN-QUT1NMMA7W,3,3,3,2,1,2
CAN-N0RPUET8UF,1,3,3,3,1,2
CAN-7DPBF8N3A1,3,3,3,3,2,1
CAN-VA0554TE4T,3,3,3,3,2,2
CAN-59JF498R8J,3,3,3,3,2,2
CAN-44XCXC5238,3,3,3,3,2,2
CAN-CKRN2XCC6D,3,3,3,2,2,1
CAN-ZVCVSTTM8X,3,0,3,2,2,1
CAN-C7EOK39PRW,3,4,5,3,2,1
CAN-ZB2VCUSHNC,2,2,3,3,2,1
CAN-6WRH2LTW8B,3,3,3,3,2,2
CAN-6XLMFO2XRG,3,3,3,3,2,1
CAN-T3M2YNZFVF,3,2,3,2,2,0
CAN-D1USQKM3G9,3,1,3,3,2,1
CAN-RT2EV5PN6Y,2,3,3,3,2,2
CAN-3RAJMKTTGU,3,2,3,2,2,1
CAN-BQW2ZUD313,1,2,3,2,2,1
CAN-8LF2PPDABK,3,3,3,3,2,1
CAN-91DSB67355,3,3,3,2,2,2
CAN-ZVSY4BPXXZ,2,3,3,3,2,2
CAN-4FUY16ARU2,3,3,3,3,2,1
CAN-DYZQIXF421,3,3,3,3,2,0
CAN-H87CPEU86B,3,2,3,2,2,2
CAN-DKCXLRRJQ3,3,3,3,3,2,2
CAN-4AFUTYX804,3,3,3,3,2,0
CAN-TOAZKGIKZF,3,3,3,3,2,1
CAN-B04CPDRBCN,3,3,3,4,2,3
CAN-Q5DLT1TF8N,3,3,3,3,2,2
CAN-BR6DFDQVHI,3,3,3,3,2,2
CAN-0WR4HBR5PP,3,3,3,3,1,1
CAN-T06TS53MSZ,2,3,3,2,2,2
CAN-W2GIXX7WLD,3,3,3,2,2,1
CAN-O49RZ4RZTF,3,3,3,3,1,1
CAN-3UEV3USNXZ,1,3,3,2,2,2
CAN-S5AS20Z1SY,2,3,3,3,0,0
CAN-M98SHUTI2G,3,1,3,3,2,2
CAN-VMOGJ0DUM9,3,3,3,3,2,1
CAN-KRSWFLRHRA,3,2,3,3,2,2
CAN-8MG6WDM3P5,3,1,3,1,2,1
CAN-02L2R6GT3U,3,2,3,3,1,2
CAN-EXOTEAF4LL,3,3,3,2,2,2
CAN-8MT15132MW,3,3,2,3,2,2
CAN-KZ3Y3MKVXX,1,3,3,1,2,0
CAN-918CF5TCBA,3,3,3,3,2,1
CAN-FVIE85V2BK,3,3,3,2,2,2
CAN-QMIRAVS1HV,3,3,3,3,1,0
CAN-ONHTDF249M,3,1,3,2,2,2
CAN-5SI4K0TZWA,1,1,3,3,2,2
CAN-TCP2AQ2MPB,3,3,3,3,2,2
CAN-QGBNNBL10L,3,3,3,3,2,2
CAN-WZ4PDX546V,3,1,3,0,2,0
CAN-JBY9O96IVU,2,1,3,2,1,1
CAN-M4DK5Q51YA,3,3,3,2,2,2
CAN-RFKRLTGBDO,3,3,4,3,2,1
CAN-T49ZVE0JPA,2,3,3,2,2,2
CAN-LEU1R1M1DA,1,2,3,2,1,0
CAN-9NGE37O4S1,3,3,3,2,2,2
CAN-A0NEAP9FUE,3,3,3,2,2,1
CAN-OG8X9KPTCY,3,2,3,3,2,2
CAN-3KBYP8DLG3,3,1,3,3,2,2
CAN-KV00QPIWWX,3,3,3,3,2,2
CAN-W47LC4HEXK,3,3,3,3,2,1
CAN-NQ68UD86BY,3,3,3,2,2,1
CAN-9FWTB76OAZ,3,3,3,2,2,1
CAN-CUQRTWQD1E,3,3,3,2,2,2
CAN-PDNOQLBPQ7,1,3,3,3,2,1
CAN-HNVBKNMAQL,3,3,3,3,2,1
CAN-SA6IJDUDAN,2,2,3,3,1,2
CAN-1NGTII9KQH,3,3,3,3,2,1
CAN-ABFF1IHEL2,3,3,3,2,2,2
CAN-AF3CWVHP59,2,2,3,2,1,1
CAN-RYM6NK7V5O,3,2,3,2,1,2
CAN-YARW9LH5NX,2,3,3,3,2,2
CAN-9FQW8NK029,3,2,3,3,1,1
CAN-JIU1SQN3OI,3,3,3,3,1,2
CAN-8S8S93FX4B,2,3,3,2,2,1
CAN-8V486RKQDJ,3,3,3,3,2,2
CAN-KNOZLG3838,3,3,3,3,2,2
CAN-HLUF8UHZ87,5,3,3,3,0,2
CAN-1CVFSSZSCM,3,3,3,3,2,2
CAN-VU7XMSEPF1,2,3,3,2,1,1
CAN-1TEDNYJKP3,2,3,3,3,2,1
CAN-Q139BOHFZF,3,2,3,3,2,2
CAN-KPSGVBSM57,3,3,3,3,2,2
CAN-JIDHGRRQCZ,0,0,3,0,0,0
CAN-9BM7I4LOBM,3,3,3,3,2,2
CAN-U8577Q4HMF,2,3,3,3,2,1
CAN-9YEWS6XRPL,3,3,3,2,2,1
CAN-IZS3H7D47K,2,3,3,3,2,0
CAN-TTMFEJ9YKT,3,3,3,2,1,0
CAN-W9D3ENL8OC,2,3,3,2,2,1
CAN-YKXIDGE9PM,3,2,3,1,2,1
CAN-KTNR7Q8B0H,3,3,3,2,2,0
CAN-6FJ4LQQNT7,3,1,3,1,2,1
CAN-8WBU0YZEJ0,3,2,3,3,2,1
CAN-UVY7MS3TYZ,2,3,5,3,2,1
CAN-EAYND5V55B,3,2,3,3,2,2
CAN-ZA0NA5T8A3,2,2,3,3,2,2
CAN-1JYTU9DS21,2,3,3,3,2,1
CAN-3T7W6Z3JCW,3,3,3,4,3,2
CAN-TGLQK41QER,3,2,3,3,2,1
CAN-7TA2J05H73,1,2,3,3,1,2
CAN-ZD08OV0SMJ,2,3,3,3,2,1
CAN-X7NHOPR4D9,3,3,3,3,1,1
CAN-ZZ6GZAQWCS,4,3,4,3,2,2
CAN-1G4R18EVYQ,1,3,3,3,1,1
CAN-ZWF0AYKB18,3,3,3,3,2,2
CAN-3LLTUIMPAE,3,3,3,3,2,2
CAN-N0VJ7C53P5,4,3,4,4,2,1
CAN-TDXLZPY2XI,0,0,2,0,0,0
CAN-HC7VWRKBC4,3,3,3,3,0,0
CAN-YK377ONC0W,3,2,3,3,2,2
CAN-HGDSEZ1NAM,3,3,3,3,2,2
CAN-1OLSOJJEVZ,1,3,3,3,2,0
CAN-EPQ9UEB40T,3,3,3,3,2,2
CAN-41XBU2JZ9O,3,3,3,3,2,2
CAN-6ER4R8N45Q,3,3,3,3,2,2
CAN-0P7Q4TLQQ6,3,3,3,3,2,2
CAN-2TY991V0G8,3,3,3,3,2,1
CAN-GGL7WEFZYY,3,2,3,3,1,2
CAN-9JWCAE4SJS,2,2,3,3,2,0
CAN-SMXZIEWY61,4,4,3,3,2,0
CAN-GIEAVY780C,2,2,3,3,1,1
CAN-JSDWLPFPCW,2,2,3,3,2,2
CAN-3YNM2680ID,3,3,3,2,2,1
CAN-IV4POVJ4G9,3,2,3,2,2,1
CAN-IESTAL527F,3,5,3,4,2,2
CAN-KFTWQA0P2N,3,2,3,4,3,2
CAN-GQFTJKG8AJ,4,1,3,3,1,2
CAN-L5Q5Z64RNY,2,3,3,2,2,1
CAN-TL2H0AL05Y,3,2,3,2,2,0
CAN-2QCMT8HU88,0,2,3,1,2,1
CAN-A0IANQKCW1,3,2,3,3,1,2
CAN-UBPM0Q0YL5,2,3,3,3,1,0
CAN-KNNDTT48NQ,2,2,3,3,2,2
CAN-708HPHZ1WT,3,3,3,3,2,1
CAN-JOI4TGH7RN,3,3,3,3,2,1
CAN-QTMM4197LL,3,4,3,3,2,1
CAN-FEB0SJE5HQ,3,3,3,2,1,2
CAN-87G4S3WBU4,3,2,3,3,1,1
CAN-N9ZQRHO6JS,3,3,3,3,2,2
CAN-HY1KDQ4FNU,3,3,3,3,2,2
CAN-KNG4PYZV0R,3,3,3,3,2,1
CAN-4WZJAHZ86K,3,3,4,4,1,2
CAN-6O36VBSAI9,3,3,3,3,2,1
CAN-ZTG7MQ3I88,2,2,3,1,1,1
CAN-YAWFQ9SR5Q,3,3,3,2,2,2
CAN-69A3JKP15N,3,3,3,3,2,2
CAN-21FJHWNRNM,2,3,3,3,2,2
CAN-D5Y52OVWYW,2,3,3,2,1,1
CAN-CN3COEJD4O,3,3,3,3,2,2
CAN-ET88MOQGMR,1,3,3,2,1,2
CAN-SIXXIRSWEX,3,3,3,3,1,1
CAN-8GZH6R9PVQ,3,3,3,3,2,1
CAN-SGA7WFO0IG,3,3,3,3,2,3
CAN-D6LRZE9EHU,3,2,3,2,1,1
CAN-J8P0074UCY,2,3,3,2,2,1
CAN-Y2UBIJEYW1,3,3,3,3,2,2
CAN-80HVVFGU3K,3,3,3,2,2,2
CAN-SKSDRIIG1N,3,3,3,3,2,1
CAN-MQ8IVRV6FI,3,3,3,3,2,2
CAN-9VTN5K6JQ5,3,3,3,3,2,0
CAN-DU7Y0Y4SU0,3,3,3,3,2,1
CAN-XZEU8DSR50,1,2,3,3,2,2
CAN-IWZEJ17ZGE,3,3,3,3,2,1
CAN-MWH39NG1BF,3,3,3,2,2,1
CAN-X577EBMK6A,2,3,3,2,2,1
CAN-GQC1GCT24L,3,3,3,3,2,2
CAN-2IKQAD5WG7,3,3,3,2,2,1
CAN-C59XY5L3DN,3,3,3,3,2,1
CAN-JY2NNODKGI,3,3,3,3,2,2
CAN-YKYBOYEHKV,3,3,3,3,2,2
CAN-CMZJ3YE93K,4,3,3,4,1,4
CAN-BJ4R6OCOQB,3,3,3,3,2,2
CAN-XQGGYN1LF5,0,2,3,2,2,2
CAN-73FTKG8G93,2,3,3,3,1,0
CAN-DALWFSQUX4,3,3,3,2,1,1
CAN-JAZBWXMCJ6,3,3,3,3,2,2
CAN-8B4DPKOY99,5,3,3,3,2,2
CAN-Y6N52BHROD,0,0,3,0,0,0
CAN-N85JZAIT4Y,3,2,3,2,2,2
CAN-8DBX98GV5U,3,3,3,3,2,2
CAN-DLA901K1V4,3,3,3,3,2,2
CAN-J38TI3SNPV,3,3,3,3,3,2
CAN-KNT3LGRVNX,3,2,3,3,2,1
CAN-YWP6QBJWKA,3,3,3,3,2,0
CAN-S3D5K52T03,3,3,3,3,2,2
CAN-PJVZZODIGU,4,3,3,3,2,2
CAN-8SOTXUHUH3,3,3,3,3,2,0
CAN-KW8NBY0ME4,3,2,3,3,2,2
CAN-3VLV5P4TAW,3,3,3,3,2,2
CAN-MQT9PVFBFW,3,2,3,3,1,2
CAN-VIA8PNVAA7,3,3,3,3,2,0
CAN-J61NPU4T8M,3,3,3,3,1,2
CAN-SSXAJL3IBH,3,3,3,3,2,1
CAN-6QEJHW6AIF,3,3,3,2,2,1
CAN-I91HBENN2D,3,3,3,3,2,2
CAN-UYEOYYZAIB,2,3,3,2,2,2
CAN-KMWUX8QMJ0,3,2,3,3,2,0
CAN-7T4YCDNCWZ,3,3,3,3,1,1
CAN-FRDT51M65B,2,3,3,2,2,1
CAN-3KQR4D9O8Q,2,2,2,3,2,1
CAN-W5IZ44H8YP,2,2,3,3,1,2
CAN-MFEM0P1BJN,1,3,3,3,2,0
CAN-01BTBMC5ZN,2,3,3,3,2,1
CAN-O444PJLHDX,0,0,3,0,0,0
CAN-0YHI13HWKO,3,3,3,3,2,1
CAN-1137LOL018,3,3,3,3,2,1
CAN-N83M0A4FM5,2,3,3,2,1,1
CAN-8KCL2X0BUP,2,3,3,2,0,1
CAN-2IENMVBM85,2,3,3,2,1,2
CAN-DN56L9BVN3,3,3,3,3,2,1
CAN-DU2SSLAZUF,3,4,3,3,2,1
CAN-OJ1M5ZWG6C,2,3,3,3,1,1
CAN-2V99A4AMVF,3,3,3,3,2,1
CAN-JIS4BL2S3M,3,2,3,2,2,0
CAN-FI1FJ3O62A,1,2,3,3,2,2
CAN-ECHG52XPY0,2,3,3,4,2,1
CAN-IX6O5CSNHV,2,3,3,3,2,2
CAN-RZ34BLT29T,3,3,3,2,2,2
CAN-BFOUW1OINR,3,2,3,3,2,0
CAN-Z7574XHMIS,1,3,3,2,2,2
CAN-N2NHMRDROK,4,5,4,4,3,2
CAN-F46VRCBCJ1,2,3,3,3,2,2
CAN-FMUTP5KWGH,2,3,3,3,1,1
CAN-IKAKWV55PQ,3,2,3,1,2,1
CAN-CK5FL4BPXV,3,3,3,3,2,1
CAN-VYP0TQHFVS,1,2,3,3,2,2
CAN-Q74ZR1T20H,3,2,3,3,2,1
CAN-845KUQN13F,3,3,3,2,2,1
CAN-LX8HR6IWF8,3,2,3,3,2,1
CAN-CU7Z8XW4BY,3,2,3,3,2,2
CAN-7F7I66W3DK,1,0,3,1,0,0
CAN-RX62W31GXN,3,2,3,3,2,1
CAN-ZJULU6ATS3,3,3,3,2,2,2
CAN-4EK13UOVMH,3,3,3,3,2,2
CAN-5A6EVH95DX,4,4,3,3,2,1
CAN-GALQRDEWWO,2,2,3,3,2,1
CAN-9T8MCA7K09,3,3,3,3,2,1
CAN-A7H84ZC3HH,3,3,3,3,2,1
CAN-6TWONLPNEL,3,3,3,2,1,1
CAN-AEYMRGVIX4,3,3,3,3,2,1
CAN-NXH5BEWLMK,4,3,3,3,2,1
CAN-MEMZOTXYET,3,3,3,3,2,1
CAN-EJYTTVOEZ0,3,3,3,3,2,2
CAN-2FE12S3MN1,3,3,3,3,2,2
CAN-5QKUHT1A9U,3,3,1,3,2,2
CAN-CEJE7UUT1W,3,2,3,3,2,2
CAN-EZIE0FDQZC,3,3,3,3,2,2
CAN-4JML2H5550,3,3,3,3,2,0
CAN-LL62HZD0MW,3,3,3,3,2,1
CAN-T9AMCCOFGN,3,3,3,3,2,0
CAN-OZSBG6A70H,3,3,4,3,2,1
CAN-UQ2V6RD19Q,3,2,2,3,2,2
CAN-F9S150V79C,3,3,3,3,2,2
CAN-NYYJF9214C,3,2,3,3,2,1
CAN-DYP6CNQHY3,3,3,3,3,2,1
CAN-UOIPPNBX0K,3,3,3,3,2,1
CAN-3EH849N0SB,3,3,3,2,2,1
CAN-PSOTXA3LJU,3,3,3,3,2,2
CAN-NKIFD1D35N,3,3,3,2,2,1
CAN-0RQIRS621U,3,3,4,3,2,3
CAN-YR3V13ATJR,1,2,3,3,2,2
CAN-G5KD7I9HNW,3,3,3,3,2,2
CAN-8DQBGYQ8LC,3,3,3,3,1,0
CAN-13J0SR6O56,2,3,3,3,2,2
CAN-0B47IE28TR,0,0,3,0,0,0
CAN-RVHKD635ZK,3,2,3,3,2,2
CAN-GJT3G9RE1E,3,3,3,3,2,1
CAN-7GLZGKVF9C,3,2,6,2,1,1
CAN-F7T7ZOCE7K,3,2,3,3,2,1
CAN-WK1QO904VX,3,2,3,3,2,2
CAN-XJV3ZUPY74,4,3,4,3,2,2
CAN-H7XDADMFR2,3,2,3,3,2,2
CAN-UWJOZYBQKB,3,3,3,3,1,2
CAN-IPJDDR0Q0A,2,3,3,3,2,2
CAN-2LGOQ5MPWD,2,3,3,2,2,1
CAN-W803WTVEJV,2,1,5,2,2,1
CAN-7PX49SXKTJ,3,3,3,3,2,0
CAN-R98OM6N9ZF,2,3,3,3,2,1
CAN-FY6WMIVMBQ,3,3,3,3,1,0
CAN-553PFROK4Z,3,2,3,3,2,2
CAN-2ODM2X2U43,2,3,3,2,2,2
CAN-PO37XAHD3U,4,6,3,6,2,2
CAN-864NJSVOO7,2,3,3,2,1,2
CAN-XRHICVMZE1,3,3,3,3,2,0
CAN-KD7ASK3MS8,3,1,4,3,1,1
CAN-5H6NTEU44Y,1,3,3,3,2,2
CAN-ZSHVEIBK3N,2,3,2,2,1,1
CAN-OQYD74N928,1,2,3,3,2,2
CAN-0MG046ZIRG,3,3,3,3,2,0
CAN-ROCGQIBPAB,0,0,3,0,0,0
CAN-IGX948MWV4,2,2,2,3,2,2
CAN-WD6E3S5W14,3,3,3,3,1,2
CAN-34U34420AN,3,3,3,3,1,1
CAN-7GQ6TGC3U4,3,3,3,2,2,2
CAN-YRU1S05LB8,3,3,3,3,2,2
CAN-NMDSAHJ8NJ,3,2,3,3,2,2
CAN-U2OSKFV69H,4,3,4,3,2,1
CAN-OEN2I9HIBP,3,3,3,3,2,1
CAN-A51B22TW12,3,3,3,3,1,0
CAN-2SMFCMOAJJ,3,2,3,2,1,1
CAN-IR42DFXV9H,4,3,3,3,4,2
CAN-HKPXELSU43,3,3,3,3,2,2
CAN-CMA906BMBI,3,3,3,2,2,2
CAN-4BIWNWBHVN,3,3,3,2,2,1
CAN-X15P9P6SU6,2,2,3,3,2,2
CAN-H8DXZ0CH3P,2,3,3,3,1,1
CAN-2TB6A5H5H1,3,2,4,3,2,1
CAN-J1PQCDNCX0,3,3,3,3,1,1
CAN-LYD22LKJB7,3,3,3,3,2,1
CAN-L12X2Z3GKS,3,3,3,3,1,1
CAN-AKXKAYRN3W,3,3,3,3,2,2
CAN-LFHRST0WNC,3,0,3,3,2,2
CAN-MP5W1PZE3C,3,3,3,3,1,2
CAN-7VW4WQ5M64,3,3,3,2,1,2
CAN-Q128ZA041B,2,3,3,3,1,2
CAN-VJUPT3OFE1,2,3,3,2,2,2
CAN-VZDV8CP121,3,2,3,3,2,2
CAN-PJSFTHWFCW,3,2,3,2,2,2
CAN-Y5E0YD8ENG,3,1,3,3,1,1
CAN-A46GFBZVKL,3,3,3,3,1,2
CAN-F385NAT4XP,3,2,3,3,2,2
CAN-84X61NBPJB,2,2,3,3,2,2
CAN-NJ29EQYH24,2,3,3,0,2,1
CAN-V6H1VI9G4S,3,3,3,2,1,1
CAN-PFRFLWK7FF,3,1,3,2,2,1
CAN-9VRL0SCBTA,3,3,3,3,2,2
CAN-GQI5U641FJ,3,3,3,1,1,1
CAN-ELSZ3Z32PE,3,3,3,1,2,2
CAN-51MUS6TJET,3,3,3,3,2,0
CAN-K0WPLACUNX,3,2,3,3,2,2
CAN-C8FBONIN6P,3,4,3,4,2,1
CAN-X329AJP69T,3,3,3,3,2,1
CAN-B6WV6HQ3JW,3,2,3,3,2,0
CAN-CJKUQYBENS,2,3,3,2,1,1
CAN-ZYY4URV716,3,2,3,3,2,2
CAN-ELETUJBLKO,2,3,4,3,2,1
CAN-3AYCNK2KL3,4,3,3,3,2,2
CAN-BKKNGKF23C,3,4,3,3,2,1
CAN-8VGVOCXYIR,3,3,3,3,2,1
CAN-U5DE3E6MP9,3,3,3,2,1,1
CAN-BSD6D5GVWD,3,3,1,3,2,1
CAN-ZXCDS645JP,2,3,3,4,0,1
CAN-DFNUJCOL1U,3,2,3,3,2,1
CAN-9KZA0PD9Z6,3,3,3,2,1,2
CAN-7C6BKN8Z8W,3,3,3,2,2,1
CAN-9L66RYTA1L,3,3,3,3,1,1
CAN-L6U6PVU1CX,0,0,2,0,0,0
CAN-6BCTMMU037,3,3,3,3,2,1
CAN-VRYXYBBG1H,3,2,3,3,2,2
CAN-CZUIQOUJB2,3,3,3,3,2,2
CAN-TUKG7J2I21,1,3,2,3,2,1
CAN-8JB4ZXPI3P,3,3,3,2,2,1
CAN-4BTVNYNNBL,3,2,3,3,2,0
CAN-50CHM1TL9Y,2,3,4,3,1,1
CAN-DSODL6M0L0,3,3,3,3,2,1
CAN-NNFNT3P805,3,2,3,3,2,1
CAN-Y0RJM2TL6G,3,2,3,3,2,2
CAN-P0QFZIDOBC,3,3,3,3,2,2
CAN-E5CHW8JN1G,3,2,3,3,2,1
CAN-O94UTNL5H6,3,3,3,2,2,0
CAN-8SVP8MPUEA,2,3,3,3,2,2
CAN-XNEM721MCA,2,3,3,2,2,1
CAN-9H8MQ4ROFL,3,3,3,3,2,1
CAN-CGACMVZFCV,3,3,3,3,2,2
CAN-I8NVUJI775,2,3,3,3,2,2
CAN-RBCB8EQD6U,2,2,3,2,1,2
CAN-R3MGMJOLZ0,2,3,3,2,2,1
CAN-OHWO4HX7UR,3,3,4,3,2,0
CAN-A8CKQSMN6S,3,3,3,3,2,2
CAN-T2ERL9QRO9,3,3,3,3,2,1
CAN-S8RE7BQLRD,3,3,3,3,1,2
CAN-1GVSRLZ6VY,4,3,3,3,4,2
CAN-Z6NM01QDA5,3,3,3,3,1,0
CAN-TWJGU0IA97,3,2,3,3,2,1
CAN-M07Y1R8WKY,3,2,3,2,2,1
CAN-O070CHPAHC,3,3,3,3,2,2
CAN-U27ECB7EQL,3,3,3,1,1,1
CAN-K5YKZUAS1C,3,3,3,3,2,2
CAN-Y089O6IWKJ,3,3,3,2,2,2
CAN-QG3KI6D803,3,2,3,2,0,1
CAN-TSENH46WJS,2,3,3,3,1,1
CAN-RD8DGWK9H1,3,3,3,3,2,2
CAN-Y7SKKN0DVH,1,3,3,3,1,2
CAN-XRB6CUMQEF,3,2,2,3,1,2
CAN-B7466K866E,5,5,4,5,4,2
CAN-NW5A0GKC83,3,1,3,1,2,1
CAN-61ZRXKA0LJ,3,2,3,3,2,2
CAN-ZR2AROK949,3,3,3,3,2,2
CAN-UZP9QBCQ71,2,3,2,3,2,2
CAN-ACR5OTNROS,3,3,3,3,1,2
CAN-5W0JXE52TZ,3,2,3,2,2,2
CAN-2DL50YHVYR,3,3,3,3,2,2
CAN-ZBUF5E8AOD,3,3,3,3,2,2
CAN-6KUFN7RQC0,3,3,3,4,2,2
CAN-5BFY9VZFSK,3,2,3,2,1,1
CAN-7SQ8A3HAEA,3,3,3,3,1,2
CAN-T7569GEAIP,5,3,5,4,2,3
CAN-JUC24LFFK0,3,3,3,1,2,1
CAN-GI61VUTNR4,2,3,3,3,2,1
CAN-N4XFL9XJES,2,3,3,2,2,1
CAN-7K5WMKJ0Z5,3,3,3,3,2,3
CAN-SN95MSLLIW,3,3,3,3,2,1
CAN-5WLDEVG5AK,3,3,3,2,2,1
CAN-L625KEA7NN,3,2,3,3,2,2
CAN-IKJQXZWWY4,2,2,3,2,2,2
CAN-ZJCTDZEWGX,3,3,3,3,1,0
CAN-0K7QH8O3CX,3,3,3,3,2,1
